category,turns,expect
v45_contexto_velluto_codigo_suelto,ola buen dia || manejas veluto? || 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,hola || trabajas velluto? || el 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buenas tardes || manejas velluto? || codigo 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,oye una pregunta || tendras velluto || el tabaco claro 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,hola buenas || tienes belluto? || y el 429?,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,ola buen dia || tienes belluto? || el 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,hola || tienes belluto? || 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buen dia || hay velluto? || el 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,hola buenas || manejas velluto? || 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buenos dias || manejas velluto? || el 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buen dia || manejaz velluto? || el tabaco claro 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buenas || tienes velluto? || y el 429?,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,ola buen dia || trabajas velluto? || y el 429?,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buen dia || manejas veluto? || el 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buenas tardes || tiene beyuto? || codigo 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buen dia || tienes velluto? || que color es el 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,buenos dias || manejas veluto? || 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buenas || vendes velluto? || y el 429?,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,hola || tiene beyuto? || 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,disculpa || manejas veluto? || que color es el 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,ola buen dia || vendes velluto? || 429 tabaco,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buenas tardes || tendras velluto || 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,hola buenas || tienes belluto? || me dices del 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,hola || tendras velluto || que color es el 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,oye una pregunta || manejas veluto? || me dices del 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,disculpa || tiene beyuto? || el tabaco claro 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,hola || tendras velluto || tono 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,ola buen dia || tienes velluto? || tono 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,oye una pregunta || tienes belluto? || el tabaco claro 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,hola || manejas veluto? || que color es el 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,oye una pregunta || vendes velluto? || y el 429?,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,hola buenas || hay velluto? || el tabaco claro 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,oye una pregunta || manejaz velluto? || 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,ola buen dia || tendras velluto || 429 tabaco,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,hola buenas || hay velluto? || quiero ver 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,buenas || tienes belluto? || quiero ver 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,holaa || manejas veluto? || 429 tabaco,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buenos dias || tiene beyuto? || el tabaco claro 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_velluto_codigo_suelto,buenas || tienes belluto? || que color es el 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,disculpa || tienes velluto? || tienes 429?,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,oye una pregunta || vendes velluto? || me dices del 429,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""], ""expected_no_pedidos"": true}"
v45_contexto_velluto_codigo_suelto,ola buen dia || manejas velluto? || el color 429 porfa,"{""scope"": ""all"", ""must_contain_all"": [""429""], ""must_contain_any"": [""velluto"", ""tabaco"", ""color"", ""tono"", ""stock"", ""precio"", ""manej"", ""si"", ""sí""]}"
v45_contexto_pedido_codigo_suelto,oye una pregunta || voy a hacer pedido de velluto || quiero 3 del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,buenas || quiero pedir velluto || 1 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,buenas tardes || quiero una cotización de velluto || 429 x2,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,holaa || voy a hacer pedido de velluto || ponme dos 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,hola || le voy a pasar pedido || quiero 3 del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,holaa || me cotiza velluto || quiero 3 del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,buenas || quiero hacer pedido || 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,buen dia || quiero pedir velluto || agrega 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,ola buen dia || me cotiza velluto || quiero 3 del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,oye una pregunta || me cotiza velluto || 2 del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,ola buen dia || voy a hacer pedido de velluto || dos del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,oye una pregunta || voy a hacer pedido de velluto || el 429 dos,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,ola buen dia || quiero pedir velluto || el 429 dos,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,oye una pregunta || quiero pedir velluto || el 429 dos,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,holaa || quiero hacer pedido || ponme dos 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,holaa || le voy a pasar pedido || agrega 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,hola buenas || quiero pedir velluto || el 429 dos,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,buenos dias || quiero pedir velluto || dos del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,buenos dias || le voy a pasar pedido || dos del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,buenas || le voy a pasar pedido || 2 del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,holaa || voy a hacer pedido de velluto || quiero 3 del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,ola buen dia || quiero pedir velluto || 429 x2,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,ola buen dia || me cotiza velluto || ponme dos 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,buenas || voy a hacer pedido de velluto || agrega 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,hola || le voy a pasar pedido || 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,ola buen dia || quiero pedir velluto || 429 x2,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,ola buen dia || voy a hacer pedido de velluto || quiero 3 del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 3}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,hola || le voy a pasar pedido || el 429 dos,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,ola buen dia || voy a hacer pedido de velluto || dos del 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
v45_contexto_pedido_codigo_suelto,buenos dias || quiero pedir velluto || 1 429,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 1}], ""must_contain_any"": [""429"", ""velluto"", ""agrego"", ""cotiz"", ""pedido""]}"
