category,turns,expect
v53_ficha_tecnica_karina,qué tal buen día || vendes kurumi? || cuántos gramos trae kurumi?,"{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,"hola, perdón la molestia || tendras por ahi koton milk? || me sirve koton milk para un amigurumi?","{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,hola buenas tardes || de pura casualidad manejas velluto? || me sirve velluto para un elefante?,"{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,buen dia disculpa || no tendrás comfy mini? || con qué gancho se teje comfy mini?,"{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,holaa || manejara el comfy plus? || de qué está hecho comfy plus?,"{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,oye una pregunta || vendes kurumi? || qué composición tiene kurumi?,"{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,qué tal buen día || tendras por ahi cotton milk? || cuántos metros trae cotton milk?,"{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,"hola, perdón la molestia || de pura casualidad manejas belluto? || cuántos gramos trae belluto?","{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,hola buenas tardes || no tendrás komfy mini? || me sirve komfy mini para un amigurumi?,"{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,buen dia disculpa || manejara el komfi plus? || me sirve komfi plus para un elefante?,"{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,holaa || vendes kurumi? || con qué gancho se teje kurumi?,"{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,oye una pregunta || tendras por ahi kotton milk? || de qué está hecho kotton milk?,"{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,qué tal buen día || de pura casualidad manejas veluto? || qué composición tiene veluto?,"{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,"hola, perdón la molestia || no tendrás komfi mini? || cuántos metros trae komfi mini?","{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,hola buenas tardes || manejara el komfy plus? || cuántos gramos trae komfy plus?,"{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,buen dia disculpa || vendes kurumi? || me sirve kurumi para un amigurumi?,"{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,holaa || tendras por ahi koton milk? || me sirve koton milk para un elefante?,"{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,oye una pregunta || de pura casualidad manejas velluto? || con qué gancho se teje velluto?,"{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,qué tal buen día || no tendrás konfy mini? || de qué está hecho konfy mini?,"{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,"hola, perdón la molestia || manejara el comfy plus? || qué composición tiene comfy plus?","{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,hola buenas tardes || vendes kurumi? || cuántos metros trae kurumi?,"{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,buen dia disculpa || tendras por ahi cotton milk? || cuántos gramos trae cotton milk?,"{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,holaa || de pura casualidad manejas belluto? || me sirve belluto para un amigurumi?,"{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,oye una pregunta || no tendrás comfy mini? || me sirve comfy mini para un elefante?,"{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,qué tal buen día || manejara el komfi plus? || con qué gancho se teje komfi plus?,"{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,"hola, perdón la molestia || vendes kurumi? || de qué está hecho kurumi?","{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,hola buenas tardes || tendras por ahi kotton milk? || qué composición tiene kotton milk?,"{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,buen dia disculpa || de pura casualidad manejas veluto? || cuántos metros trae veluto?,"{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,holaa || no tendrás komfy mini? || cuántos gramos trae komfy mini?,"{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,oye una pregunta || manejara el komfy plus? || me sirve komfy plus para un amigurumi?,"{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,qué tal buen día || vendes kurumi? || me sirve kurumi para un elefante?,"{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,"hola, perdón la molestia || tendras por ahi koton milk? || con qué gancho se teje koton milk?","{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,hola buenas tardes || de pura casualidad manejas velluto? || de qué está hecho velluto?,"{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,buen dia disculpa || no tendrás komfi mini? || qué composición tiene komfi mini?,"{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,holaa || manejara el comfy plus? || cuántos metros trae comfy plus?,"{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,oye una pregunta || vendes kurumi? || cuántos gramos trae kurumi?,"{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,qué tal buen día || tendras por ahi cotton milk? || me sirve cotton milk para un amigurumi?,"{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,"hola, perdón la molestia || de pura casualidad manejas belluto? || me sirve belluto para un elefante?","{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,hola buenas tardes || no tendrás konfy mini? || con qué gancho se teje konfy mini?,"{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,buen dia disculpa || manejara el komfi plus? || de qué está hecho komfi plus?,"{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,holaa || vendes kurumi? || qué composición tiene kurumi?,"{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,oye una pregunta || tendras por ahi kotton milk? || cuántos metros trae kotton milk?,"{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,qué tal buen día || de pura casualidad manejas veluto? || cuántos gramos trae veluto?,"{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,"hola, perdón la molestia || no tendrás comfy mini? || me sirve comfy mini para un amigurumi?","{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,hola buenas tardes || manejara el komfy plus? || me sirve komfy plus para un elefante?,"{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,buen dia disculpa || vendes kurumi? || con qué gancho se teje kurumi?,"{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,holaa || tendras por ahi koton milk? || de qué está hecho koton milk?,"{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,oye una pregunta || de pura casualidad manejas velluto? || qué composición tiene velluto?,"{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,qué tal buen día || no tendrás komfy mini? || cuántos metros trae komfy mini?,"{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,"hola, perdón la molestia || manejara el comfy plus? || cuántos gramos trae comfy plus?","{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,hola buenas tardes || vendes kurumi? || me sirve kurumi para un amigurumi?,"{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,buen dia disculpa || tendras por ahi cotton milk? || me sirve cotton milk para un elefante?,"{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,holaa || de pura casualidad manejas belluto? || con qué gancho se teje belluto?,"{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,oye una pregunta || no tendrás komfi mini? || de qué está hecho komfi mini?,"{""must_contain_any"": [""50"", ""gancho"", ""Komfy"", ""3"", ""52"", ""poliéster""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,qué tal buen día || manejara el komfi plus? || qué composición tiene komfi plus?,"{""must_contain_any"": [""10"", ""gancho"", ""Komfy"", ""poliéster"", ""100"", ""35""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,"hola, perdón la molestia || vendes kurumi? || cuántos metros trae kurumi?","{""must_contain_any"": [""algodón"", ""Kurumi"", ""50"", ""gancho"", ""3"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,hola buenas tardes || tendras por ahi kotton milk? || cuántos gramos trae kotton milk?,"{""must_contain_any"": [""50"", ""80"", ""Kotton"", ""gancho"", ""acrílico"", ""3""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
v53_ficha_tecnica_karina,buen dia disculpa || de pura casualidad manejas veluto? || me sirve veluto para un amigurumi?,"{""must_contain_any"": [""10"", ""gancho"", ""Velluto"", ""8"", ""poliéster"", ""68"", ""100""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""le agrego"", ""Total agregado"", ""x1\nTotal""]}"
