case_id,category,turns,expect
00066_v46_real_info_codigo_contexto_tono_429,v46_real_info_codigo_contexto,hola buenas noches || vendes belluto? || me mandas la gama completa? || tono 429,"{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00067_v46_real_foto_tono_contexto_el_tono_329_como_se_ve,v46_real_foto_tono_contexto,"oye una pregunta || manejas el velluto de alize? || no me gusta mucho esos tonos, tiene otros como mas neutros? || el tono 329 como se ve?","{""scope"": ""all"", ""must_contain_any"": [""329"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00068_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,holaaa buenas || de pura casualidad manejas velluto? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || mejor solo mandame foto por ahora,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00069_v46_real_foto_tono_contexto_el_tono_329_como_se_ve,v46_real_foto_tono_contexto,holaaa buenas || vendes belluto? || tienes catalogo de tonos? || el tono 329 como se ve?,"{""scope"": ""all"", ""must_contain_any"": [""329"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00070_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,"Hola buenas tardes || de pura casualidad manejas velluto? || que bien, me podria mandar el catalogo por favor? || si es para bebe me conviene velluto o otro hilo?","{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00071_v46_real_mixta_larga_multiintencion_si_me_gusta_agregame_dos_429,v46_real_mixta_larga_multiintencion,"hola de pura casualidad || hay velluto disponible? || que bien, me podria mandar el catalogo por favor? || me gustaria algo para amigurumi pero no se mucho || stock del 60? || si me gusta agregame dos 429","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00072_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"buenas tardes, disculpa || tendras veluto? || me puedes mostrar los colores disponibles? || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00073_v46_real_info_codigo_contexto_color_429_por_favor,v46_real_info_codigo_contexto,oye una pregunta || manejaz velluto? || color 429 por favor,"{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00074_v46_real_pedido_codigo_cantidad_me_llevo_2_del_429_y_1_del_550,v46_real_pedido_codigo_cantidad,"Hola buenas tardes || tendras veluto? || tienes catalogo de tonos? || no me gusta mucho esos tonos, tiene otros como mas neutros? || bueno si voy a hacer pedido || me llevo 2 del 429 y 1 del 550","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""550"", ""cantidad"": 1}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00075_v46_real_recomendacion_proyecto_codigo_con_que_gancho_se_teje_el_velluto,v46_real_recomendacion_proyecto_codigo,hola buenas noches || de pura casualidad manejas velluto? || me mandas la gama completa? || con que gancho se teje el velluto?,"{""scope"": ""all"", ""must_contain_any"": [""gancho"", ""teje"", ""revis"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00076_v46_real_recomendacion_proyecto_codigo_quiero_hacer_un_osito_que_tono_me_recomiendas_como_beige,v46_real_recomendacion_proyecto_codigo,"Hola buenas tardes || tendras veluto? || que bien, me podria mandar el catalogo por favor? || quiero hacer un osito, que tono me recomiendas como beige?","{""scope"": ""all"", ""must_contain_any"": [""osito"", ""beige"", ""recom"", ""tono""], ""must_not_only_ask_hilo_codigo"": true}"
00077_v46_real_mixta_larga_multiintencion_si_me_gusta_agregame_dos_429,v46_real_mixta_larga_multiintencion,"oye una pregunta || si trabajas velluto? || me puedes mostrar los colores disponibles? || mmm busco algo mas para amigurumi, cuales me recomiendas? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || si me gusta agregame dos 429","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00078_v46_real_cambio_decision_bueno_si_dame_dos_del_429_y_uno_del_60,v46_real_cambio_decision,"buenas tardes, disculpa || si trabajas velluto? || creo que si hare pedido pero aun no estoy segura || bueno si dame dos del 429 y uno del 60","{""scope"": ""all"", ""must_contain_any"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 1}]}"
00079_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"hola buenas noches || tendras veluto? || tienes catalogo de tonos? || busco algo para peluche, no quiero que quede duro || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00080_v46_real_foto_tono_contexto_tienes_imagen_del_60,v46_real_foto_tono_contexto,"hola de pura casualidad || manejaz velluto? || me puedes mostrar los colores disponibles? || mmm no me encantaron esos tonos, tienes otros mas claritos? || tienes imagen del 60?","{""scope"": ""all"", ""must_contain_any"": [""60"", ""foto"", ""imagen""], ""expected_no_pedidos"": true}"
00081_v46_real_recomendacion_proyecto_codigo_si_es_para_bebe_me_conviene_velluto_o_otro_hilo,v46_real_recomendacion_proyecto_codigo,buen dia disculpe || manejas el velluto de alize? || tienes catalogo de tonos? || si es para bebe me conviene velluto o otro hilo?,"{""scope"": ""all"", ""must_contain_any"": [""bebe"", ""recom"", ""velluto"", ""hilo""], ""must_not_only_ask_hilo_codigo"": true}"
00082_v46_real_pedido_codigo_cantidad_necesito_cinco_del_negro_y_dos_del_blanco_de_velluto,v46_real_pedido_codigo_cantidad,"buen dia disculpe || tendras veluto? || que bien, me podria mandar el catalogo por favor? || tienes otros tonos como cafe o gris? || bueno si voy a hacer pedido || necesito cinco del negro y dos del blanco de velluto","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 5}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00083_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,"buen dia disculpe || manejaz velluto? || me mandas la gama completa? || no me gusta mucho esos tonos, tiene otros como mas neutros? || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00084_v46_real_codigo_invalido_no_inventar_el_999_existe_en_velluto,v46_real_codigo_invalido_no_inventar,buen dia disculpe || hay velluto disponible? || el 999 existe en velluto?,"{""scope"": ""all"", ""must_contain_any"": [""999"", ""no me aparece"", ""confirma"", ""velluto""], ""expected_no_pedidos"": true}"
00085_v46_real_mixta_larga_multiintencion_si_me_gusta_agregame_dos_429,v46_real_mixta_larga_multiintencion,hola buenas noches || manejas el velluto de alize? || me gustaria algo para amigurumi pero no se mucho || que color es el 429? || si me gusta agregame dos 429,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00086_v46_real_foto_tono_contexto_quiero_ver_como_se_ve_el_107,v46_real_foto_tono_contexto,Hola buenas tardes || manejaz velluto? || me puedes mostrar los colores disponibles? || quiero ver como se ve el 107,"{""scope"": ""all"", ""must_contain_any"": [""107"", ""foto"", ""tono"", ""ver""], ""expected_no_pedidos"": true}"
00087_v46_real_info_codigo_contexto_color_429_por_favor,v46_real_info_codigo_contexto,oye una pregunta || vendes belluto? || me mandas la gama completa? || color 429 por favor,"{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00088_v46_real_codigo_invalido_no_inventar_el_999_existe_en_velluto,v46_real_codigo_invalido_no_inventar,Hola buenas tardes || vendes belluto? || me puedes pasar la carta de colores? || el 999 existe en velluto?,"{""scope"": ""all"", ""must_contain_any"": [""999"", ""no me aparece"", ""confirma"", ""velluto""], ""expected_no_pedidos"": true}"
00089_v46_real_recomendacion_proyecto_codigo_y_si_crees_que_me_sirva_para_un_elefante_el_codigo_87_o_seria_mejor_el,v46_real_recomendacion_proyecto_codigo,oye una pregunta || tendras veluto? || y si crees que me sirva para un elefante el codigo 87 o seria mejor el 416?,"{""scope"": ""all"", ""must_contain_any"": [""elefante"", ""sirv"", ""recom"", ""opci"", ""87"", ""416""], ""must_not_only_ask_hilo_codigo"": true}"
00090_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,holaaa buenas || hay velluto disponible? || tendras el 4299 o sera 429?,"{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00091_v46_real_mixta_larga_multiintencion_si_me_gusta_agregame_dos_429,v46_real_mixta_larga_multiintencion,"holaaa buenas || manejas el velluto de alize? || me puedes mostrar los colores disponibles? || busco algo para peluche, no quiero que quede duro || me gustaria algo para amigurumi pero no se mucho || stock del 60? || si me gusta agregame dos 429","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00092_v46_real_foto_tono_contexto_me_muestras_el_56_el_429_y_el_550,v46_real_foto_tono_contexto,"buen dia disculpe || si trabajas velluto? || me puedes pasar la carta de colores? || me muestras el 56, el 429 y el 550?","{""scope"": ""all"", ""must_contain_any"": [""56"", ""429"", ""550"", ""foto"", ""tono"", ""muestra""], ""expected_no_pedidos"": true}"
00093_v46_real_cambio_decision_mejor_quitame_el_60_y_dejame_solo_el_429,v46_real_cambio_decision,buen dia disculpe || vendes belluto? || tienes catalogo de tonos? || creo que si hare pedido pero aun no estoy segura || mejor quitame el 60 y dejame solo el 429,"{""scope"": ""all"", ""must_contain_any"": [""quita"", ""429"", ""actualiz"", ""corrijo""], ""must_not_contain_any"": [""x429""]}"
00094_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,hola buenas noches || manejaz velluto? || me puedes pasar la carta de colores? || me gustaria algo para amigurumi pero no se mucho || stock del 60? || mejor solo mandame foto por ahora,"{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00095_v46_real_info_codigo_contexto_el_429,v46_real_info_codigo_contexto,hola buenas noches || manejaz velluto? || me puedes pasar la carta de colores? || el 429,"{""scope"": ""all"", ""must_contain_any"": [""429""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00096_v46_real_cambio_decision_entonces_serian_3_piezas_verdad,v46_real_cambio_decision,"holaaa buenas || manejas el velluto de alize? || me mandas la gama completa? || busco algo para peluche, no quiero que quede duro || creo que si hare pedido pero aun no estoy segura || entonces serian 3 piezas verdad?","{""scope"": ""all"", ""must_contain_any"": [""3"", ""pieza"", ""correct"", ""revis""]}"
00097_v46_real_mixta_larga_multiintencion_mejor_solo_mandame_foto_por_ahora,v46_real_mixta_larga_multiintencion,"holaaa buenas || manejas el velluto de alize? || me puedes pasar la carta de colores? || mmm busco algo mas para amigurumi, cuales me recomiendas? || me gustaria algo para amigurumi pero no se mucho || stock del 60? || mejor solo mandame foto por ahora","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""stock"", ""gancho"", ""precio"", ""elefante"", ""revis"", ""cotiz"", ""agrego""], ""must_not_contain_any"": [""descuento aprobado""]}"
00098_v46_real_pedido_codigo_cantidad_agregame_tres_del_60_y_dos_del_55,v46_real_pedido_codigo_cantidad,"buenas tardes, disculpa || de pura casualidad manejas velluto? || busco algo para peluche, no quiero que quede duro || bueno si voy a hacer pedido || agregame tres del 60 y dos del 55","{""scope"": ""all"", ""expected_items"": [{""codigo"": ""60"", ""cantidad"": 3}, {""codigo"": ""55"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00099_v46_real_pedido_codigo_cantidad_el_429_dos,v46_real_pedido_codigo_cantidad,oye una pregunta || de pura casualidad manejas velluto? || me mandas la gama completa? || tienes otros tonos como cafe o gris? || bueno si voy a hacer pedido || el 429 dos,"{""scope"": ""all"", ""expected_items"": [{""codigo"": ""429"", ""cantidad"": 2}], ""must_contain_any"": [""cotiz"", ""agrego"", ""pedido""]}"
00100_v46_real_info_codigo_contexto_el_429_cuanto_sale,v46_real_info_codigo_contexto,"buen dia disculpe || manejas el velluto de alize? || busco algo para peluche, no quiero que quede duro || el 429 cuanto sale?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""59"", ""precio"", ""$""], ""expected_no_pedidos"": true, ""must_not_contain_any"": [""Es 429 x1"", ""Dices 429 x1"", ""Tendras x1""]}"
00101_v46_real_codigo_invalido_no_inventar_tendras_el_4299_o_sera_429,v46_real_codigo_invalido_no_inventar,"hola buenas noches || de pura casualidad manejas velluto? || que bien, me podria mandar el catalogo por favor? || mmm no me encantaron esos tonos, tienes otros mas claritos? || tendras el 4299 o sera 429?","{""scope"": ""all"", ""must_contain_any"": [""4299"", ""429"", ""confirma"", ""revis""], ""expected_no_pedidos"": true}"
00102_v46_real_recomendacion_proyecto_codigo_para_un_amigurumi_grande_queda_mejor_velluto_o_komfy_mini,v46_real_recomendacion_proyecto_codigo,"buenas tardes, disculpa || vendes belluto? || tienes catalogo de tonos? || mmm no me encantaron esos tonos, tienes otros mas claritos? || para un amigurumi grande queda mejor velluto o komfy mini?","{""scope"": ""all"", ""must_contain_any"": [""amigurumi"", ""velluto"", ""komfy"", ""recom""], ""must_not_only_ask_hilo_codigo"": true}"
00103_v46_real_cambio_decision_mejor_quitame_el_60_y_dejame_solo_el_429,v46_real_cambio_decision,"Hola buenas tardes || vendes belluto? || tienes catalogo de tonos? || mmm no me encantaron esos tonos, tienes otros mas claritos? || creo que si hare pedido pero aun no estoy segura || mejor quitame el 60 y dejame solo el 429","{""scope"": ""all"", ""must_contain_any"": [""quita"", ""429"", ""actualiz"", ""corrijo""], ""must_not_contain_any"": [""x429""]}"
00104_v46_real_cambio_decision_bueno_si_dame_dos_del_429_y_uno_del_60,v46_real_cambio_decision,oye una pregunta || tendras veluto? || me mandas la gama completa? || creo que si hare pedido pero aun no estoy segura || bueno si dame dos del 429 y uno del 60,"{""scope"": ""all"", ""must_contain_any"": [{""codigo"": ""429"", ""cantidad"": 2}, {""codigo"": ""60"", ""cantidad"": 1}]}"
00105_v46_real_cambio_decision_sabes_que_si_me_llevare_el_velluto_pero_antes_me_muestras_el_429,v46_real_cambio_decision,"Hola buenas tardes || vendes belluto? || que bien, me podria mandar el catalogo por favor? || mmm busco algo mas para amigurumi, cuales me recomiendas? || creo que si hare pedido pero aun no estoy segura || sabes que si me llevare el velluto pero antes me muestras el 429?","{""scope"": ""all"", ""must_contain_any"": [""429"", ""foto"", ""tono"", ""ver""], ""must_not_contain_any"": [""x429""]}"
00106_v46_real_recomendacion_proyecto_codigo_quiero_hacer_un_osito_que_tono_me_recomiendas_como_beige,v46_real_recomendacion_proyecto_codigo,"hola de pura casualidad || manejaz velluto? || tienes catalogo de tonos? || tienes otros tonos como cafe o gris? || quiero hacer un osito, que tono me recomiendas como beige?","{""scope"": ""all"", ""must_contain_any"": [""osito"", ""beige"", ""recom"", ""tono""], ""must_not_only_ask_hilo_codigo"": true}"
